date,service_period,service_hours,item,season,is_weekend,is_public_holiday,holiday_name,local_event,temperature_c,rainfall_mm,quantity_ordered,quantity_sold,waste_kg
2024-02-17,Morning,07:00-11:00,Strawberries,Winter,1,0,,none,12.1,0.0,16.1,12.1,4.0
2024-02-17,Afternoon,11:00-16:00,Strawberries,Winter,1,0,,none,12.1,0.0,22.1,18.8,3.3
2024-02-17,Evening,16:00-23:00,Strawberries,Winter,1,0,,none,12.1,0.0,29.9,24.6,5.3
2024-02-17,Morning,07:00-11:00,Fresh Pasta,Winter,1,0,,none,12.1,0.0,5.0,4.6,0.4
2024-02-17,Afternoon,11:00-16:00,Fresh Pasta,Winter,1,0,,none,12.1,0.0,22.7,19.4,3.3
2024-02-17,Evening,16:00-23:00,Fresh Pasta,Winter,1,0,,none,12.1,0.0,40.7,32.0,8.7
2024-02-17,Morning,07:00-11:00,Salmon,Winter,1,0,,none,12.1,0.0,3.5,3.0,0.5
2024-02-17,Afternoon,11:00-16:00,Salmon,Winter,1,0,,none,12.1,0.0,17.8,14.4,3.4
2024-02-17,Evening,16:00-23:00,Salmon,Winter,1,0,,none,12.1,0.0,34.2,28.7,5.5
2024-02-17,Morning,07:00-11:00,Fresh Herbs,Winter,1,0,,none,12.1,0.0,11.2,9.6,1.6
2024-02-17,Afternoon,11:00-16:00,Fresh Herbs,Winter,1,0,,none,12.1,0.0,12.0,10.2,1.8
2024-02-17,Evening,16:00-23:00,Fresh Herbs,Winter,1,0,,none,12.1,0.0,8.1,6.9,1.2
2024-02-18,Morning,07:00-11:00,Chicken Breast,Winter,1,0,,none,4.9,0.6,3.2,2.7,0.5
2024-02-18,Afternoon,11:00-16:00,Chicken Breast,Winter,1,0,,none,4.9,0.6,40.0,33.8,6.2
2024-02-18,Evening,16:00-23:00,Chicken Breast,Winter,1,0,,none,4.9,0.6,88.8,64.9,23.9
2024-02-18,Morning,07:00-11:00,Milk,Winter,1,0,,none,4.9,0.6,34.1,25.8,8.3
2024-02-18,Afternoon,11:00-16:00,Milk,Winter,1,0,,none,4.9,0.6,40.1,31.0,9.1
2024-02-18,Evening,16:00-23:00,Milk,Winter,1,0,,none,4.9,0.6,19.9,18.4,1.5
2024-02-18,Morning,07:00-11:00,Tomatoes,Winter,1,0,,none,4.9,0.6,20.2,16.7,3.5
2024-02-18,Afternoon,11:00-16:00,Tomatoes,Winter,1,0,,none,4.9,0.6,33.6,28.5,5.1
2024-02-18,Evening,16:00-23:00,Tomatoes,Winter,1,0,,none,4.9,0.6,42.4,36.5,5.9
2024-02-18,Morning,07:00-11:00,Greek Yogurt,Winter,1,0,,none,4.9,0.6,24.5,20.9,3.6
2024-02-18,Afternoon,11:00-16:00,Greek Yogurt,Winter,1,0,,none,4.9,0.6,28.8,22.6,6.2
2024-02-18,Evening,16:00-23:00,Greek Yogurt,Winter,1,0,,none,4.9,0.6,17.6,15.2,2.4
2024-02-18,Morning,07:00-11:00,Lettuce,Winter,1,0,,none,4.9,0.6,13.4,11.2,2.2
2024-02-18,Afternoon,11:00-16:00,Lettuce,Winter,1,0,,none,4.9,0.6,28.3,24.1,4.2
2024-02-18,Evening,16:00-23:00,Lettuce,Winter,1,0,,none,4.9,0.6,35.4,26.6,8.8
2024-02-18,Morning,07:00-11:00,Avocado,Winter,1,0,,none,4.9,0.6,14.6,13.3,1.3
2024-02-18,Afternoon,11:00-16:00,Avocado,Winter,1,0,,none,4.9,0.6,21.0,16.5,4.5
2024-02-18,Evening,16:00-23:00,Avocado,Winter,1,0,,none,4.9,0.6,27.7,21.6,6.1
2024-02-18,Morning,07:00-11:00,Strawberries,Winter,1,0,,none,4.9,0.6,12.3,10.3,2.0
2024-02-18,Afternoon,11:00-16:00,Strawberries,Winter,1,0,,none,4.9,0.6,20.5,17.2,3.3
2024-02-18,Evening,16:00-23:00,Strawberries,Winter,1,0,,none,4.9,0.6,29.3,21.5,7.8
2024-02-18,Morning,07:00-11:00,Fresh Pasta,Winter,1,0,,none,4.9,0.6,5.0,4.0,1.0
2024-02-18,Afternoon,11:00-16:00,Fresh Pasta,Winter,1,0,,none,4.9,0.6,22.2,17.3,4.9
2024-02-18,Evening,16:00-23:00,Fresh Pasta,Winter,1,0,,none,4.9,0.6,37.4,28.9,8.5
2024-02-18,Morning,07:00-11:00,Salmon,Winter,1,0,,none,4.9,0.6,2.4,1.9,0.5
2024-02-18,Afternoon,11:00-16:00,Salmon,Winter,1,0,,none,4.9,0.6,16.4,13.8,2.6
2024-02-18,Evening,16:00-23:00,Salmon,Winter,1,0,,none,4.9,0.6,31.8,25.1,6.7
2024-02-18,Morning,07:00-11:00,Fresh Herbs,Winter,1,0,,none,4.9,0.6,9.7,7.8,1.9
2024-02-18,Afternoon,11:00-16:00,Fresh Herbs,Winter,1,0,,none,4.9,0.6,11.6,8.9,2.7
2024-02-18,Evening,16:00-23:00,Fresh Herbs,Winter,1,0,,none,4.9,0.6,5.3,4.2,1.1
2024-02-19,Morning,07:00-11:00,Chicken Breast,Winter,0,0,,none,9.4,0.0,12.2,10.2,2.0
2024-02-19,Afternoon,11:00-16:00,Chicken Breast,Winter,0,0,,none,9.4,0.0,33.6,27.2,6.4
2024-02-19,Evening,16:00-23:00,Chicken Breast,Winter,0,0,,none,9.4,0.0,62.6,47.3,15.3
2024-02-19,Morning,07:00-11:00,Milk,Winter,0,0,,none,9.4,0.0,31.2,24.6,6.6
2024-02-19,Afternoon,11:00-16:00,Milk,Winter,0,0,,none,9.4,0.0,34.7,29.2,5.5
2024-02-19,Evening,16:00-23:00,Milk,Winter,0,0,,none,9.4,0.0,14.1,12.0,2.1
2024-02-19,Morning,07:00-11:00,Tomatoes,Winter,0,0,,none,9.4,0.0,13.7,11.1,2.6
2024-02-19,Afternoon,11:00-16:00,Tomatoes,Winter,0,0,,none,9.4,0.0,23.9,20.6,3.3
2024-02-19,Evening,16:00-23:00,Tomatoes,Winter,0,0,,none,9.4,0.0,33.8,28.7,5.1
2024-02-19,Morning,07:00-11:00,Greek Yogurt,Winter,0,0,,none,9.4,0.0,19.9,15.2,4.7
2024-02-19,Afternoon,11:00-16:00,Greek Yogurt,Winter,0,0,,none,9.4,0.0,25.0,20.8,4.2
2024-02-19,Evening,16:00-23:00,Greek Yogurt,Winter,0,0,,none,9.4,0.0,17.7,14.2,3.5
2024-02-19,Morning,07:00-11:00,Lettuce,Winter,0,0,,none,9.4,0.0,9.9,8.5,1.4
2024-02-19,Afternoon,11:00-16:00,Lettuce,Winter,0,0,,none,9.4,0.0,21.1,17.5,3.6
2024-02-19,Evening,16:00-23:00,Lettuce,Winter,0,0,,none,9.4,0.0,30.7,25.8,4.9
2024-02-19,Morning,07:00-11:00,Avocado,Winter,0,0,,none,9.4,0.0,9.3,7.9,1.4
2024-02-19,Afternoon,11:00-16:00,Avocado,Winter,0,0,,none,9.4,0.0,18.3,16.5,1.8
2024-02-19,Evening,16:00-23:00,Avocado,Winter,0,0,,none,9.4,0.0,27.2,22.3,4.9
2024-02-19,Morning,07:00-11:00,Strawberries,Winter,0,0,,none,9.4,0.0,10.0,8.0,2.0
2024-02-19,Afternoon,11:00-16:00,Strawberries,Winter,0,0,,none,9.4,0.0,19.6,16.2,3.4
2024-02-19,Evening,16:00-23:00,Strawberries,Winter,0,0,,none,9.4,0.0,22.2,18.9,3.3
2024-02-19,Morning,07:00-11:00,Fresh Pasta,Winter,0,0,,none,9.4,0.0,2.9,2.3,0.6
2024-02-19,Afternoon,11:00-16:00,Fresh Pasta,Winter,0,0,,none,9.4,0.0,17.2,12.8,4.4
2024-02-19,Evening,16:00-23:00,Fresh Pasta,Winter,0,0,,none,9.4,0.0,30.3,25.3,5.0
2024-02-19,Morning,07:00-11:00,Salmon,Winter,0,0,,none,9.4,0.0,5.4,4.4,1.0
2024-02-19,Afternoon,11:00-16:00,Salmon,Winter,0,0,,none,9.4,0.0,14.0,11.3,2.7
2024-02-19,Evening,16:00-23:00,Salmon,Winter,0,0,,none,9.4,0.0,24.7,18.8,5.9
2024-02-19,Morning,07:00-11:00,Fresh Herbs,Winter,0,0,,none,9.4,0.0,6.5,5.7,0.8
2024-02-19,Afternoon,11:00-16:00,Fresh Herbs,Winter,0,0,,none,9.4,0.0,9.2,7.1,2.1
2024-02-19,Evening,16:00-23:00,Fresh Herbs,Winter,0,0,,none,9.4,0.0,5.9,5.2,0.7
2024-02-20,Morning,07:00-11:00,Chicken Breast,Winter,0,0,,none,11.4,0.0,8.6,7.0,1.6
2024-02-20,Afternoon,11:00-16:00,Chicken Breast,Winter,0,0,,none,11.4,0.0,31.8,26.1,5.7
2024-02-20,Evening,16:00-23:00,Chicken Breast,Winter,0,0,,none,11.4,0.0,72.0,58.3,13.7
2024-02-20,Morning,07:00-11:00,Milk,Winter,0,0,,none,11.4,0.0,21.1,16.4,4.7
2024-02-20,Afternoon,11:00-16:00,Milk,Winter,0,0,,none,11.4,0.0,33.7,25.3,8.4
2024-02-20,Evening,16:00-23:00,Milk,Winter,0,0,,none,11.4,0.0,20.3,16.2,4.1
2024-02-20,Morning,07:00-11:00,Tomatoes,Winter,0,0,,none,11.4,0.0,12.1,10.4,1.7
2024-02-20,Afternoon,11:00-16:00,Tomatoes,Winter,0,0,,none,11.4,0.0,29.9,23.3,6.6
2024-02-20,Evening,16:00-23:00,Tomatoes,Winter,0,0,,none,11.4,0.0,33.5,29.3,4.2
2024-02-20,Morning,07:00-11:00,Greek Yogurt,Winter,0,0,,none,11.4,0.0,21.5,19.3,2.2
2024-02-20,Afternoon,11:00-16:00,Greek Yogurt,Winter,0,0,,none,11.4,0.0,22.1,19.6,2.5
2024-02-20,Evening,16:00-23:00,Greek Yogurt,Winter,0,0,,none,11.4,0.0,15.1,14.2,0.9
2024-02-20,Morning,07:00-11:00,Lettuce,Winter,0,0,,none,11.4,0.0,16.2,13.5,2.7
2024-02-20,Afternoon,11:00-16:00,Lettuce,Winter,0,0,,none,11.4,0.0,21.9,16.9,5.0
2024-02-20,Evening,16:00-23:00,Lettuce,Winter,0,0,,none,11.4,0.0,24.1,22.1,2.0
2024-02-20,Morning,07:00-11:00,Avocado,Winter,0,0,,none,11.4,0.0,9.4,8.1,1.3
2024-02-20,Afternoon,11:00-16:00,Avocado,Winter,0,0,,none,11.4,0.0,17.4,15.4,2.0
2024-02-20,Evening,16:00-23:00,Avocado,Winter,0,0,,none,11.4,0.0,27.0,22.6,4.4
2024-02-20,Morning,07:00-11:00,Strawberries,Winter,0,0,,none,11.4,0.0,8.9,7.7,1.2
2024-02-20,Afternoon,11:00-16:00,Strawberries,Winter,0,0,,none,11.4,0.0,20.4,16.7,3.7
2024-02-20,Evening,16:00-23:00,Strawberries,Winter,0,0,,none,11.4,0.0,25.1,21.4,3.7
2024-02-20,Morning,07:00-11:00,Fresh Pasta,Winter,0,0,,none,11.4,0.0,4.1,3.4,0.7
2024-02-20,Afternoon,11:00-16:00,Fresh Pasta,Winter,0,0,,none,11.4,0.0,16.3,13.0,3.3
2024-02-20,Evening,16:00-23:00,Fresh Pasta,Winter,0,0,,none,11.4,0.0,30.1,24.2,5.9
2024-02-20,Morning,07:00-11:00,Salmon,Winter,0,0,,none,11.4,0.0,4.3,3.7,0.6
2024-02-20,Afternoon,11:00-16:00,Salmon,Winter,0,0,,none,11.4,0.0,12.8,9.2,3.6
2024-02-20,Evening,16:00-23:00,Salmon,Winter,0,0,,none,11.4,0.0,24.5,21.6,2.9
2024-02-20,Morning,07:00-11:00,Fresh Herbs,Winter,0,0,,none,11.4,0.0,8.4,7.0,1.4
2024-02-20,Afternoon,11:00-16:00,Fresh Herbs,Winter,0,0,,none,11.4,0.0,11.4,9.1,2.3
2024-02-20,Evening,16:00-23:00,Fresh Herbs,Winter,0,0,,none,11.4,0.0,4.6,4.4,0.2
2024-02-21,Morning,07:00-11:00,Chicken Breast,Winter,0,0,,none,10.1,0.0,9.1,7.2,1.9
2024-02-21,Afternoon,11:00-16:00,Chicken Breast,Winter,0,0,,none,10.1,0.0,31.6,27.7,3.9
2024-02-21,Evening,16:00-23:00,Chicken Breast,Winter,0,0,,none,10.1,0.0,70.3,56.3,14.0
2024-02-21,Morning,07:00-11:00,Milk,Winter,0,0,,none,10.1,0.0,33.3,26.5,6.8
2024-02-21,Afternoon,11:00-16:00,Milk,Winter,0,0,,none,10.1,0.0,28.4,25.9,2.5
2024-02-21,Evening,16:00-23:00,Milk,Winter,0,0,,none,10.1,0.0,18.2,14.9,3.3
2024-02-21,Morning,07:00-11:00,Tomatoes,Winter,0,0,,none,10.1,0.0,12.5,9.9,2.6
2024-02-21,Afternoon,11:00-16:00,Tomatoes,Winter,0,0,,none,10.1,0.0,24.0,20.8,3.2
2024-02-21,Evening,16:00-23:00,Tomatoes,Winter,0,0,,none,10.1,0.0,34.0,26.4,7.6
2024-02-21,Morning,07:00-11:00,Greek Yogurt,Winter,0,0,,none,10.1,0.0,22.4,16.5,5.9
2024-02-21,Afternoon,11:00-16:00,Greek Yogurt,Winter,0,0,,none,10.1,0.0,24.8,19.4,5.4
2024-02-21,Evening,16:00-23:00,Greek Yogurt,Winter,0,0,,none,10.1,0.0,15.2,11.5,3.7
2024-02-21,Morning,07:00-11:00,Lettuce,Winter,0,0,,none,10.1,0.0,12.5,10.5,2.0
2024-02-21,Afternoon,11:00-16:00,Lettuce,Winter,0,0,,none,10.1,0.0,19.7,17.3,2.4
2024-02-21,Evening,16:00-23:00,Lettuce,Winter,0,0,,none,10.1,0.0,29.4,21.8,7.6
2024-02-21,Morning,07:00-11:00,Avocado,Winter,0,0,,none,10.1,0.0,12.9,10.4,2.5
2024-02-21,Afternoon,11:00-16:00,Avocado,Winter,0,0,,none,10.1,0.0,19.3,17.4,1.9
2024-02-21,Evening,16:00-23:00,Avocado,Winter,0,0,,none,10.1,0.0,25.2,20.8,4.4
2024-02-21,Morning,07:00-11:00,Strawberries,Winter,0,0,,none,10.1,0.0,12.2,9.0,3.2
2024-02-21,Afternoon,11:00-16:00,Strawberries,Winter,0,0,,none,10.1,0.0,19.8,16.2,3.6
2024-02-21,Evening,16:00-23:00,Strawberries,Winter,0,0,,none,10.1,0.0,22.0,18.0,4.0
2024-02-21,Morning,07:00-11:00,Fresh Pasta,Winter,0,0,,none,10.1,0.0,2.6,2.1,0.5
2024-02-21,Afternoon,11:00-16:00,Fresh Pasta,Winter,0,0,,none,10.1,0.0,17.7,15.5,2.2
2024-02-21,Evening,16:00-23:00,Fresh Pasta,Winter,0,0,,none,10.1,0.0,28.8,26.6,2.2
2024-02-21,Morning,07:00-11:00,Salmon,Winter,0,0,,none,10.1,0.0,2.3,1.8,0.5
2024-02-21,Afternoon,11:00-16:00,Salmon,Winter,0,0,,none,10.1,0.0,11.9,9.6,2.3
2024-02-21,Evening,16:00-23:00,Salmon,Winter,0,0,,none,10.1,0.0,23.2,19.6,3.6
2024-02-21,Morning,07:00-11:00,Fresh Herbs,Winter,0,0,,none,10.1,0.0,8.4,6.6,1.8
2024-02-21,Afternoon,11:00-16:00,Fresh Herbs,Winter,0,0,,none,10.1,0.0,7.3,6.5,0.8
2024-02-21,Evening,16:00-23:00,Fresh Herbs,Winter,0,0,,none,10.1,0.0,4.4,3.3,1.1
2024-02-22,Morning,07:00-11:00,Chicken Breast,Winter,0,0,,none,14.4,0.7,6.0,4.7,1.3
2024-02-22,Afternoon,11:00-16:00,Chicken Breast,Winter,0,0,,none,14.4,0.7,38.2,29.5,8.7
2024-02-22,Evening,16:00-23:00,Chicken Breast,Winter,0,0,,none,14.4,0.7,77.2,67.1,10.1
2024-02-22,Morning,07:00-11:00,Milk,Winter,0,0,,none,14.4,0.7,21.7,18.3,3.4
2024-02-22,Afternoon,11:00-16:00,Milk,Winter,0,0,,none,14.4,0.7,30.4,27.0,3.4
2024-02-22,Evening,16:00-23:00,Milk,Winter,0,0,,none,14.4,0.7,21.0,17.2,3.8
2024-02-22,Morning,07:00-11:00,Tomatoes,Winter,0,0,,none,14.4,0.7,10.7,9.0,1.7
2024-02-22,Afternoon,11:00-16:00,Tomatoes,Winter,0,0,,none,14.4,0.7,23.5,21.4,2.1
2024-02-22,Evening,16:00-23:00,Tomatoes,Winter,0,0,,none,14.4,0.7,37.2,27.8,9.4
2024-02-22,Morning,07:00-11:00,Greek Yogurt,Winter,0,0,,none,14.4,0.7,21.1,17.6,3.5
2024-02-22,Afternoon,11:00-16:00,Greek Yogurt,Winter,0,0,,none,14.4,0.7,29.4,23.7,5.7
2024-02-22,Evening,16:00-23:00,Greek Yogurt,Winter,0,0,,none,14.4,0.7,13.9,11.8,2.1
2024-02-22,Morning,07:00-11:00,Lettuce,Winter,0,0,,none,14.4,0.7,14.5,10.6,3.9
2024-02-22,Afternoon,11:00-16:00,Lettuce,Winter,0,0,,none,14.4,0.7,23.9,20.9,3.0
2024-02-22,Evening,16:00-23:00,Lettuce,Winter,0,0,,none,14.4,0.7,28.3,22.1,6.2
2024-02-22,Morning,07:00-11:00,Avocado,Winter,0,0,,none,14.4,0.7,7.8,6.7,1.1
2024-02-22,Afternoon,11:00-16:00,Avocado,Winter,0,0,,none,14.4,0.7,19.7,15.2,4.5
2024-02-22,Evening,16:00-23:00,Avocado,Winter,0,0,,none,14.4,0.7,27.5,20.4,7.1
2024-02-22,Morning,07:00-11:00,Strawberries,Winter,0,0,,none,14.4,0.7,10.2,8.2,2.0
2024-02-22,Afternoon,11:00-16:00,Strawberries,Winter,0,0,,none,14.4,0.7,18.8,14.5,4.3
2024-02-22,Evening,16:00-23:00,Strawberries,Winter,0,0,,none,14.4,0.7,21.1,18.0,3.1
2024-02-22,Morning,07:00-11:00,Fresh Pasta,Winter,0,0,,none,14.4,0.7,4.1,3.5,0.6
2024-02-22,Afternoon,11:00-16:00,Fresh Pasta,Winter,0,0,,none,14.4,0.7,16.1,12.0,4.1
2024-02-22,Evening,16:00-23:00,Fresh Pasta,Winter,0,0,,none,14.4,0.7,35.1,27.7,7.4
2024-02-22,Morning,07:00-11:00,Salmon,Winter,0,0,,none,14.4,0.7,3.3,2.3,1.0
2024-02-22,Afternoon,11:00-16:00,Salmon,Winter,0,0,,none,14.4,0.7,14.7,12.4,2.3
2024-02-22,Evening,16:00-23:00,Salmon,Winter,0,0,,none,14.4,0.7,26.5,23.9,2.6
2024-02-22,Morning,07:00-11:00,Fresh Herbs,Winter,0,0,,none,14.4,0.7,8.7,7.4,1.3
2024-02-22,Afternoon,11:00-16:00,Fresh Herbs,Winter,0,0,,none,14.4,0.7,9.8,8.1,1.7
2024-02-22,Evening,16:00-23:00,Fresh Herbs,Winter,0,0,,none,14.4,0.7,4.9,4.0,0.9
2024-02-23,Morning,07:00-11:00,Chicken Breast,Winter,0,0,,none,15.3,0.0,11.7,8.4,3.3
2024-02-23,Afternoon,11:00-16:00,Chicken Breast,Winter,0,0,,none,15.3,0.0,31.8,26.9,4.9
2024-02-23,Evening,16:00-23:00,Chicken Breast,Winter,0,0,,none,15.3,0.0,68.0,57.5,10.5
2024-02-23,Morning,07:00-11:00,Milk,Winter,0,0,,none,15.3,0.0,30.2,25.8,4.4
2024-02-23,Afternoon,11:00-16:00,Milk,Winter,0,0,,none,15.3,0.0,33.7,27.2,6.5
2024-02-23,Evening,16:00-23:00,Milk,Winter,0,0,,none,15.3,0.0,14.8,13.7,1.1
2024-02-23,Morning,07:00-11:00,Tomatoes,Winter,0,0,,none,15.3,0.0,15.5,12.1,3.4
2024-02-23,Afternoon,11:00-16:00,Tomatoes,Winter,0,0,,none,15.3,0.0,31.3,26.4,4.9
2024-02-23,Evening,16:00-23:00,Tomatoes,Winter,0,0,,none,15.3,0.0,37.6,29.8,7.8
2024-02-23,Morning,07:00-11:00,Greek Yogurt,Winter,0,0,,none,15.3,0.0,23.8,17.9,5.9
2024-02-23,Afternoon,11:00-16:00,Greek Yogurt,Winter,0,0,,none,15.3,0.0,21.9,19.0,2.9
2024-02-23,Evening,16:00-23:00,Greek Yogurt,Winter,0,0,,none,15.3,0.0,13.9,12.0,1.9
2024-02-23,Morning,07:00-11:00,Lettuce,Winter,0,0,,none,15.3,0.0,9.0,6.8,2.2
2024-02-23,Afternoon,11:00-16:00,Lettuce,Winter,0,0,,none,15.3,0.0,24.3,20.8,3.5
2024-02-23,Evening,16:00-23:00,Lettuce,Winter,0,0,,none,15.3,0.0,30.4,27.1,3.3
2024-02-23,Morning,07:00-11:00,Avocado,Winter,0,0,,none,15.3,0.0,15.8,13.6,2.2
2024-02-23,Afternoon,11:00-16:00,Avocado,Winter,0,0,,none,15.3,0.0,21.9,17.4,4.5
2024-02-23,Evening,16:00-23:00,Avocado,Winter,0,0,,none,15.3,0.0,25.2,19.7,5.5
2024-02-23,Morning,07:00-11:00,Strawberries,Winter,0,0,,none,15.3,0.0,9.9,8.8,1.1
2024-02-23,Afternoon,11:00-16:00,Strawberries,Winter,0,0,,none,15.3,0.0,16.4,15.0,1.4
2024-02-23,Evening,16:00-23:00,Strawberries,Winter,0,0,,none,15.3,0.0,27.1,20.8,6.3
2024-02-23,Morning,07:00-11:00,Fresh Pasta,Winter,0,0,,none,15.3,0.0,3.1,2.7,0.4
2024-02-23,Afternoon,11:00-16:00,Fresh Pasta,Winter,0,0,,none,15.3,0.0,15.4,11.4,4.0
2024-02-23,Evening,16:00-23:00,Fresh Pasta,Winter,0,0,,none,15.3,0.0,32.1,27.6,4.5
2024-02-23,Morning,07:00-11:00,Salmon,Winter,0,0,,none,15.3,0.0,2.2,1.8,0.4
2024-02-23,Afternoon,11:00-16:00,Salmon,Winter,0,0,,none,15.3,0.0,12.0,10.0,2.0
2024-02-23,Evening,16:00-23:00,Salmon,Winter,0,0,,none,15.3,0.0,26.9,22.6,4.3
2024-02-23,Morning,07:00-11:00,Fresh Herbs,Winter,0,0,,none,15.3,0.0,9.1,6.7,2.4
2024-02-23,Afternoon,11:00-16:00,Fresh Herbs,Winter,0,0,,none,15.3,0.0,10.5,7.9,2.6
2024-02-23,Evening,16:00-23:00,Fresh Herbs,Winter,0,0,,none,15.3,0.0,7.1,5.3,1.8
2024-02-24,Morning,07:00-11:00,Chicken Breast,Winter,1,0,,concert,16.4,0.0,11.7,9.4,2.3
2024-02-24,Afternoon,11:00-16:00,Chicken Breast,Winter,1,0,,concert,16.4,0.0,65.6,52.9,12.7
2024-02-24,Evening,16:00-23:00,Chicken Breast,Winter,1,0,,concert,16.4,0.0,134.9,106.1,28.8
2024-02-24,Morning,07:00-11:00,Milk,Winter,1,0,,concert,16.4,0.0,51.5,46.3,5.2
2024-02-24,Afternoon,11:00-16:00,Milk,Winter,1,0,,concert,16.4,0.0,57.0,50.4,6.6
2024-02-24,Evening,16:00-23:00,Milk,Winter,1,0,,concert,16.4,0.0,37.1,30.8,6.3
2024-02-24,Morning,07:00-11:00,Tomatoes,Winter,1,0,,concert,16.4,0.0,28.0,23.1,4.9
2024-02-24,Afternoon,11:00-16:00,Tomatoes,Winter,1,0,,concert,16.4,0.0,53.3,43.0,10.3
2024-02-24,Evening,16:00-23:00,Tomatoes,Winter,1,0,,concert,16.4,0.0,63.6,49.2,14.4
2024-02-24,Morning,07:00-11:00,Greek Yogurt,Winter,1,0,,concert,16.4,0.0,38.0,33.1,4.9
2024-02-24,Afternoon,11:00-16:00,Greek Yogurt,Winter,1,0,,concert,16.4,0.0,52.4,42.3,10.1
2024-02-24,Evening,16:00-23:00,Greek Yogurt,Winter,1,0,,concert,16.4,0.0,31.1,24.1,7.0
2024-02-24,Morning,07:00-11:00,Lettuce,Winter,1,0,,concert,16.4,0.0,21.3,19.5,1.8
2024-02-24,Afternoon,11:00-16:00,Lettuce,Winter,1,0,,concert,16.4,0.0,45.1,36.7,8.4
2024-02-24,Evening,16:00-23:00,Lettuce,Winter,1,0,,concert,16.4,0.0,60.7,51.0,9.7
2024-02-24,Morning,07:00-11:00,Avocado,Winter,1,0,,concert,16.4,0.0,23.2,20.1,3.1
2024-02-24,Afternoon,11:00-16:00,Avocado,Winter,1,0,,concert,16.4,0.0,39.1,30.9,8.2
2024-02-24,Evening,16:00-23:00,Avocado,Winter,1,0,,concert,16.4,0.0,47.6,43.0,4.6
2024-02-24,Morning,07:00-11:00,Strawberries,Winter,1,0,,concert,16.4,0.0,17.1,15.2,1.9
2024-02-24,Afternoon,11:00-16:00,Strawberries,Winter,1,0,,concert,16.4,0.0,34.4,27.1,7.3
2024-02-24,Evening,16:00-23:00,Strawberries,Winter,1,0,,concert,16.4,0.0,43.1,33.7,9.4
2024-02-24,Morning,07:00-11:00,Fresh Pasta,Winter,1,0,,concert,16.4,0.0,8.1,7.3,0.8
2024-02-24,Afternoon,11:00-16:00,Fresh Pasta,Winter,1,0,,concert,16.4,0.0,28.9,23.1,5.8
2024-02-24,Evening,16:00-23:00,Fresh Pasta,Winter,1,0,,concert,16.4,0.0,62.2,47.5,14.7
2024-02-24,Morning,07:00-11:00,Salmon,Winter,1,0,,concert,16.4,0.0,5.1,3.9,1.2
2024-02-24,Afternoon,11:00-16:00,Salmon,Winter,1,0,,concert,16.4,0.0,25.0,20.3,4.7
2024-02-24,Evening,16:00-23:00,Salmon,Winter,1,0,,concert,16.4,0.0,51.1,45.9,5.2
2024-02-24,Morning,07:00-11:00,Fresh Herbs,Winter,1,0,,concert,16.4,0.0,15.0,12.2,2.8
2024-02-24,Afternoon,11:00-16:00,Fresh Herbs,Winter,1,0,,concert,16.4,0.0,17.0,14.3,2.7
2024-02-24,Evening,16:00-23:00,Fresh Herbs,Winter,1,0,,concert,16.4,0.0,11.4,8.9,2.5
2024-02-25,Morning,07:00-11:00,Chicken Breast,Winter,1,0,,none,9.1,0.0,8.4,7.5,0.9
2024-02-25,Afternoon,11:00-16:00,Chicken Breast,Winter,1,0,,none,9.1,0.0,43.7,37.3,6.4
2024-02-25,Evening,16:00-23:00,Chicken Breast,Winter,1,0,,none,9.1,0.0,88.8,68.2,20.6
2024-02-25,Morning,07:00-11:00,Milk,Winter,1,0,,none,9.1,0.0,36.6,28.8,7.8
2024-02-25,Afternoon,11:00-16:00,Milk,Winter,1,0,,none,9.1,0.0,38.1,34.5,3.6
2024-02-25,Evening,16:00-23:00,Milk,Winter,1,0,,none,9.1,0.0,26.0,21.9,4.1
2024-02-25,Morning,07:00-11:00,Tomatoes,Winter,1,0,,none,9.1,0.0,21.2,18.8,2.4
2024-02-25,Afternoon,11:00-16:00,Tomatoes,Winter,1,0,,none,9.1,0.0,40.0,32.9,7.1
2024-02-25,Evening,16:00-23:00,Tomatoes,Winter,1,0,,none,9.1,0.0,41.9,37.0,4.9
2024-02-25,Morning,07:00-11:00,Greek Yogurt,Winter,1,0,,none,9.1,0.0,28.5,22.6,5.9
2024-02-25,Afternoon,11:00-16:00,Greek Yogurt,Winter,1,0,,none,9.1,0.0,31.3,27.7,3.6
2024-02-25,Evening,16:00-23:00,Greek Yogurt,Winter,1,0,,none,9.1,0.0,19.4,15.2,4.2
2024-02-25,Morning,07:00-11:00,Lettuce,Winter,1,0,,none,9.1,0.0,14.8,11.2,3.6
2024-02-25,Afternoon,11:00-16:00,Lettuce,Winter,1,0,,none,9.1,0.0,28.3,22.8,5.5
2024-02-25,Evening,16:00-23:00,Lettuce,Winter,1,0,,none,9.1,0.0,40.5,31.1,9.4
2024-02-25,Morning,07:00-11:00,Avocado,Winter,1,0,,none,9.1,0.0,15.8,12.5,3.3
2024-02-25,Afternoon,11:00-16:00,Avocado,Winter,1,0,,none,9.1,0.0,24.6,21.2,3.4
2024-02-25,Evening,16:00-23:00,Avocado,Winter,1,0,,none,9.1,0.0,34.3,26.6,7.7
2024-02-25,Morning,07:00-11:00,Strawberries,Winter,1,0,,none,9.1,0.0,11.3,9.5,1.8
